datetime,tag,seed,mode,qps,qps_peak,n_params,seq_len,max_wait_ms,duration_s,slo_ms,device,gpu,max_batch,lat_p50_ms,lat_p99_ms,lat_max_ms,B_mean,B_max,cycle_ms,n_failed,n_mismatch,send_lag_p99_ms,a_ms,a_eff_ms,F_eff_tflops,u_pred,implied_cpu_nodes,B_pred,T_batch_pred_ms,lat_p99_textbook_ms,lat_p99_pred_ms,calib_table
2026-08-21T19:30:21,h3c_s14_q1000,40561,greedy,1000.0,1000.0,104481089,14,0,60.0,100,cuda,Tesla T4,512,3.441511172930234,5.299865927511398,8.753645860256398,2.2239871497412103,12,2.112643989861841,0,0,0.1075632368296911,1.838,2.1066439898618414,19.949101910172118,0.14687812500000003,nan,2.1544401261543085,2.1544401261543085,4.308880252308617,4.938670667334233,"{""1"": 1.838, ""2"": 1.844, ""4"": 2.004, ""8"": 2.376, ""16"": 3.414, ""32"": 5.642, ""64"": 9.338, ""128"": 19.033, ""256"": 38.181, ""512"": 75.223}"
2026-08-21T19:31:27,h3c_s24_q1000,40627,greedy,1000.0,1000.0,104495809,24,0,60.0,100,cuda,Tesla T4,512,3.6999789806912986,5.261669541861235,8.127563676914917,2.3674098671726753,10,2.271034139291555,0,0,0.1141183799461485,1.854,2.124034139291555,19.807641782467698,0.25391032608695663,nan,2.4849559842803606,2.4849559842803606,4.969911968560721,5.693777071465302,"{""1"": 1.854, ""2"": 2.001, ""4"": 2.324, ""8"": 2.879, ""16"": 4.323, ""32"": 7.842, ""64"": 14.708, ""128"": 32.554, ""256"": 65.463, ""512"": 128.999}"
2026-08-21T19:32:36,h3c_s35_q1000,40696,greedy,1000.0,1000.0,104512001,35,0,60.0,100,cuda,Tesla T4,512,4.7471282698943185,9.482985170894942,13.632748181759524,2.8610537190082646,14,2.7970910799040487,0,0,0.12345358899182203,2.015,2.015,19.7642082047697,0.3716157608695654,nan,3.2066367590447213,3.2066367590447213,6.413273518089443,6.413273518089443,"{""1"": 2.015, ""2"": 2.425, ""4"": 3.113, ""8"": 5.266, ""16"": 8.333, ""32"": 13.007, ""64"": 24.189, ""128"": 48.209, ""256"": 92.858, ""512"": 190.928}"
2026-08-21T19:33:45,h3c_s45_q1000,40765,greedy,1000.0,1000.0,104526721,45,0,60.0,100,cuda,Tesla T4,512,4.714311921501846,9.56510182208925,16.71212498489183,2.851654337978095,16,2.801125774735622,0,0,0.1225428505486903,2.282,2.282,18.548964379664923,0.5097372282608698,nan,4.654646715076821,4.654646715076821,9.309293430153643,9.309293430153643,"{""1"": 2.282, ""2"": 2.841, ""4"": 3.806, ""8"": 5.802, ""16"": 7.089, ""32"": 14.509, ""64"": 31.127, ""128"": 59.001, ""256"": 120.084, ""512"": 258.058}"
2026-08-21T19:34:56,h3c_s55_q1000,40836,greedy,1000.0,1000.0,104541441,55,0,60.0,100,cuda,Tesla T4,512,9.665453697987658,68.99106477727968,83.9391742802107,5.488450642841578,52,5.412496881887047,0,0,0.15366181579245994,2.137,2.137,18.00876199870962,0.6425096467391309,nan,5.977783681453863,5.977783681453863,11.955567362907725,11.955567362907725,"{""1"": 2.137, ""2"": 2.526, ""4"": 3.824, ""8"": 6.824, ""16"": 11.133, ""32"": 19.24, ""64"": 37.788, ""128"": 75.291, ""256"": 155.297, ""512"": 324.487}"
2026-08-21T19:36:09,h3c_s69_q100,40909,greedy,100.0,100.0,104562049,69,0,60.0,100,cuda,Tesla T4,512,3.886395901830042,8.618283330651549,10.556086524424302,1.0634485666104554,4,3.47463597392767,0,0,1.0557061172559656,2.24,3.47463597392767,18.115187840048847,0.08027349184782612,nan,0.2435506620876235,2.435506620876235,4.87101324175247,7.555802606817487,"{""1"": 2.24, ""2"": 2.783, ""4"": 4.35, ""8"": 6.686, ""16"": 12.726, ""32"": 24.282, ""64"": 48.243, ""128"": 91.765, ""256"": 192.944, ""512"": 405.189}"
2026-08-21T19:37:17,h3c_s138_q50,40977,greedy,50.0,50.0,104663617,138,0,60.0,100,cuda,Tesla T4,128,4.936845070083962,10.678376926406328,20.482844801600564,1.0306672192291753,3,4.527176017465801,0,0,1.1494007343817003,3.78,4.527176017465801,19.1164731611194,0.07672880434782613,nan,0.2047069169817385,4.09413833963477,8.18827667926954,9.806817409196713,"{""1"": 3.78, ""2"": 6.022, ""4"": 7.127, ""8"": 13.313, ""16"": 24.885, ""32"": 51.439, ""64"": 96.46, ""128"": 197.704}"
2026-08-21T19:38:17,h3c_s138_q100,41037,greedy,100.0,100.0,104663617,138,0,60.0,100,cuda,Tesla T4,128,4.649005047639321,12.635025815561676,21.302634830966838,1.0882608695652174,5,4.1300540368842045,0,0,1.033797679786659,3.78,4.1300540368842045,19.1164731611194,0.15345760869565225,nan,0.44652223430604543,4.4652223430604545,8.930444686120909,9.75746537753565,"{""1"": 3.78, ""2"": 6.022, ""4"": 7.127, ""8"": 13.313, ""16"": 24.885, ""32"": 51.439, ""64"": 96.46, ""128"": 197.704}"
2026-08-21T19:39:30,h3c_s242_q100,41110,greedy,100.0,100.0,104816705,242,0,60.0,100,cuda,Tesla T4,128,4.588488564039039,13.200942511938417,22.312124818228085,1.0792143319663285,4,4.0796986261827755,0,0,1.0097689555426104,3.763,4.0796986261827755,16.8192899752947,0.30982630434782626,nan,0.5452250677916934,5.4522506779169335,10.904501355833867,11.82223736396589,"{""1"": 3.763, ""2"": 6.186, ""4"": 11.961, ""8"": 22.886, ""16"": 42.055, ""32"": 86.615, ""64"": 203.906, ""128"": 386.224}"
2026-08-21T19:40:43,h3c_s277_q50,41183,greedy,50.0,50.0,104868225,277,0,60.0,100,cuda,Tesla T4,128,7.215325319346988,21.39086991042489,29.38833963369092,1.0503300330033003,4,6.532131170196207,0,0,1.0652644057716996,5.983,6.532131170196207,16.67727215567248,0.17959807065217395,nan,0.36463834286421976,7.292766857284395,14.58553371456879,15.924221863761067,"{""1"": 5.983, ""2"": 9.688, ""4"": 13.869, ""8"": 26.105, ""16"": 52.801, ""32"": 102.109, ""64"": 209.954, ""128"": 452.637}"
2026-08-21T19:42:00,h3c_s346_q100,41260,greedy,100.0,100.0,104969793,346,0,60.0,100,cuda,Tesla T4,128,4.643471182191661,17.30873100141081,60.08600096151895,1.0883761427949499,6,4.234638810319956,0,0,1.042142216801025,6.489,6.489,16.557020514066444,0.45575016304347843,nan,1.1922833153771595,11.922833153771593,23.845666307543187,23.845666307543187,"{""1"": 6.489, ""2"": 8.598, ""4"": 15.758, ""8"": 32.258, ""16"": 62.025, ""32"": 127.136, ""64"": 278.23, ""128"": 569.4}"
2026-08-21T19:43:20,h3c_s450_q100,41340,greedy,100.0,100.0,105122881,450,0,60.0,100,cuda,Tesla T4,128,6.659644244532359,51.295090536756305,139.8930626367374,1.1732414448669202,9,6.089431457239214,0,0,0.9873931185085274,6.115,6.115,16.66995000135376,0.5961617934782611,nan,1.514220274666069,15.142202746660688,30.284405493321376,30.284405493321376,"{""1"": 6.115, ""2"": 11.415, ""4"": 20.984, ""8"": 42.798, ""16"": 80.894, ""32"": 191.124, ""64"": 367.298, ""128"": 754.693}"
2026-08-21T19:44:42,h3c_s484_q50,41422,greedy,50.0,50.0,105172929,484,0,60.0,100,cuda,Tesla T4,128,7.6795264142788255,26.26449595675052,45.35772892666046,1.0641733956651083,3,7.0170814530030245,0,0,1.124563949078839,8.91,8.91,17.118161458423856,0.3134816576086958,nan,0.6489265799486422,12.978531598972845,25.95706319794569,25.95706319794569,"{""1"": 8.91, ""2"": 11.902, ""4"": 23.467, ""8"": 42.416, ""16"": 89.513, ""32"": 203.823, ""64"": 387.887, ""128"": 797.626}"
2026-08-21T19:45:57,h3c_s553_q100,41497,greedy,100.0,100.0,105274497,553,0,60.0,100,cuda,Tesla T4,64,588.823552657189,890.2316370671905,958.587456225402,6.535849056603774,64,60.513348137057804,0,0,1.0897115211226795,10.228,13.771348137057805,16.46786055011815,0.7507715217391306,nan,4.103864883889503,41.03864883889502,82.07729767779004,110.51183422661056,"{""1"": 10.228, ""2"": 14.915, ""4"": 27.165, ""8"": 56.97, ""16"": 111.296, ""32"": 223.271, ""64"": 475.857}"
2026-08-21T19:47:14,h3c_s692_q50,41573,greedy,50.0,50.0,105479105,692,0,60.0,100,cuda,Tesla T4,64,8.5798933168455,33.056136093229625,53.08258438051183,1.0824697754749568,4,8.22330468345517,0,0,1.135293355581974,11.895,11.895,16.916176097085586,0.46482516304347843,nan,1.1113190660874033,22.226381321748068,44.452762643496136,44.452762643496136,"{""1"": 11.895, ""2"": 16.592, ""4"": 32.909, ""8"": 64.99, ""16"": 135.138, ""32"": 286.2, ""64"": 583.967}"
2026-08-21T19:48:35,h3c_s899_q50,41655,greedy,50.0,50.0,105783809,899,0,60.0,100,cuda,Tesla T4,64,16.844406644654697,128.06432798902048,174.27170874822195,1.2733430091920659,7,14.660744343437777,0,0,1.1167887042121902,18.631,18.631,15.900469678369852,0.6579492391304352,nan,2.7234261886504934,54.46852377300986,108.93704754601973,108.93704754601973,"{""1"": 18.631, ""2"": 23.226, ""4"": 46.402, ""8"": 88.868, ""16"": 204.414, ""32"": 405.919, ""64"": 829.929}"
2026-08-21T19:50:03,h3c_s1107_q50,41742,greedy,50.0,50.0,106089985,1107,0,60.0,100,cuda,Tesla T4,64,1000.0,1000.0,1000.0,51.125,64,1057.3080810330187,2405,0,1.1510027342586682,22.355,22.355,15.513462603788236,0.8500520108695657,nan,7.454251347296896,149.08502694593793,298.17005389187585,298.17005389187585,"{""1"": 22.355, ""2"": 29.735, ""4"": 59.583, ""8"": 120.997, ""16"": 243.57, ""32"": 519.027, ""64"": 1068.111}"
